REID,Pin Num,Land Value , Bldg Value , Misc Imprv Value ,  Deferred & Exempt Value,Total Taxable Value
5692,8683632374,21275,235066,2000,0,258341
5694,8676082792,14000,79836,1250,0,95086
5695,8673191244,10000,53784,2801,0,66585
5696,8695118381,8000,44081,100,0,52181
5700,8695317103,15000,57568,1200,0,73768
5701,8695171533,12000,79421,3100,0,94521
5703,8684182125,7000,71533,0,0,78533
5704,8632089215,15000,101515,500,0,117015
5705,8695331692,36000,25358,0,0,61358
5707,8622960167,8000,35835,100,0,43935
5712,8684055711,13750,103317,600,0,117667
5714,8685071604,147208,532,0,111277,36463
5725,8683180774,15250,40401,0,0,55651
5728,8685648495,55350,307119,31501,393970,0
5735,8653238414,0,61391,0,0,61391
5737,8653236491,5000,125317,0,0,130317
5739,8674748890,14812,123569,8200,0,146581
5740,8664503611,1019250,136674,66112,683945,538091
5743,8664708721,819168,891,1000,544521,276538
5747,8676070845,45695,531,35928,0,82154
5748,8685744614,10000,27551,200,0,37751
5750,8683289333,10000,58457,0,0,68457
5753,8673038236,0,5644,3300,0,8944
5754,9501500852,231000,137526,37248,0,405774
5761,8685879856,537900,745,0,379310,159335
5771,8684744068,14000,36260,200,0,50460
5775,8685533510,15000,124194,2002,0,141196
5779,8622950866,8000,38210,8,0,46218
5780,7691991153,16500,108541,1000,0,126041
5784,8686800026,19000,59144,0,0,78144
5785,8685791120,9000,58538,600,0,68138
5790,8695227712,10000,57882,0,0,67882
5791,8695423102,15000,63472,200,0,78672
5795,8695450658,9000,52033,200,0,61233
5796,8673120365,14500,1126,0,0,15626
5797,8684144251,368275,21198,700,259249,130924
5800,8673542146,17500,38259,61206,1310,115655
5803,8684964967,15000,44843,800,0,60643
5813,8674965402,9000,39028,0,0,48028
5814,8683312393,21225,66963,200,0,88388
5819,8683310599,21200,91977,100,0,113277
5822,8685640869,15000,10896,30418,0,56314
5836,8674026114,12000,81436,600,0,94036
5839,7691533760,20000,26985,805,0,47790
5856,8685644976,10000,4165,0,0,14165
5862,8685583769,10000,19220,1806,0,31026
5865,8694299370,16875,12617,200,0,29692
5875,8661790174,17946,45624,4801,0,68371
5876,7642796509,0,513,0,0,513
5886,8684260529,9000,75279,5300,0,89579
5893,8653012391,40500,149884,33000,0,223384
5894,8684180408,16367,67962,700,0,85029
5895,9501109388,400000,93956,70842,0,564798
5897,8674964469,8000,39009,0,0,47009
5898,8684185010,7000,72887,20106,0,99993
5900,8667501301,33410,2318,0,0,35728
5904,8684178227,0,2200,0,0,2200
5906,8695449160,12000,62438,1500,0,75938
5907,8666899614,15000,69545,5302,0,89847
5915,8695330455,15000,1489649,30100,0,1534749
5917,8653231051,11000,10210,0,0,21210
5920,8674741118,16450,147288,15702,0,179440
5921,8683388717,12000,97025,1300,0,110325
5924,8695524755,194896,43210,21500,0,259606
5929,8673101780,14500,59018,1300,0,74818
5931,8685478001,10000,46648,1201,0,57849
5933,8695133708,10000,64640,0,0,74640
5935,8695445320,15000,3340,0,0,18340
5938,8684956786,19134,696,0,0,19830
5940,8622960087,10000,90064,0,0,100064
5942,8684736906,14000,38180,0,0,52180
5944,8684183069,7000,62520,700,0,70220
5946,8642387928,10000,95319,100,0,105419
5950,8642198803,10000,928,0,0,10928
5952,8684177361,4000,23536,200,0,27736
5954,7652679637,16500,644598,20100,0,681198
5958,8695230232,20020,934,100,0,21054
5959,8695139207,20000,98101,1700,0,119801
5966,8695232428,9000,1871,0,0,10871
5969,8695232055,40500,461884,18139,0,520523
5972,8695105652,15825,182519,3500,0,201844
5973,8684798853,258000,23315,2600,172935,110980
5978,8663428178,13000,44510,0,0,57510
5981,8695234092,12000,34191,3500,0,49691
5982,8695224717,9000,26150,0,0,35150
5983,8694193201,16825,71797,9697,0,98319
5984,8663629763,14750,6278,11292,0,32320
5985,9501502105,150000,153305,18750,0,322055
5986,8685699215,9000,53471,0,0,62471
5988,8695220730,12000,321025,300,0,333325
5994,8683172203,17800,273954,3200,294954,0
6001,8686902666,99652,44697,3200,0,147549
6002,8683066987,18550,67509,24898,0,110957
6005,8685995254,7000,24012,0,0,31012
6006,8683467762,76170,168804,0,0,244974
6009,8683647899,36000,8021,176455,0,220476
6013,8673731515,14000,32321,0,0,46321
6014,8676857267,12000,6110,9800,0,27910
6016,8673638583,9000,5778,0,0,14778
6017,8695357234,17000,44513,500,0,62013
6018,8695447241,12000,28442,0,0,40442
6019,8662804497,15006,466,0,0,15472
6020,8683636949,15925,1106,0,0,17031
6023,8622970446,12000,83087,0,0,95087
6028,8695034697,18000,97051,1400,0,116451
6033,8673740247,20050,45921,0,0,65971
6035,8632966263,326000,82412,0,157235,251177
6037,8632973258,15000,10926,8000,0,33926
6040,8683798344,11000,56448,0,0,67448
6045,8684713268,320423,25791,115968,193977,268205
6046,8686033614,15000,9495,1000,0,25495
6059,8695545052,150690,19428,246452,0,416570
6062,8684827604,15000,102396,5900,0,123296
6063,8666895840,35340,30649,500,0,66489
6066,8677101046,80560,11677,3624,48721,47140
6067,8695162802,49160,33140,1500,19642,64158
6068,8684396385,34980,34918,402,0,70300
6074,8695890762,17200,4670,0,0,21870
6078,8695530222,67500,1006,16000,0,84506
6081,8685658717,0,16543,100,0,16643
6085,8695030894,9000,57813,998,0,67811
6086,8695236217,35000,78761,39530,0,153291
6089,8695043102,20400,129094,20517,0,170011
6090,8684086649,28426,47254,792,0,76472
6091,8642698794,2000,6921,15800,0,24721
6093,8685521191,10000,4024,1000,0,15024
6095,8684181422,15550,45781,100,0,61431
6096,8686219687,10000,57442,800,0,68242
6098,8666695467,85400,15531,300,47240,53991
6099,8683422560,16500,1316,51,0,17867
6102,8642294946,21499,0,28864,410,49953
6103,8653530093,354870,51137,3199,250306,158900
6106,8694486587,31100,634,77,4255,27556
6109,8684830637,8000,50609,200,0,58809
6111,8695305223,15000,59655,0,0,74655
6118,8685369999,16250,124571,0,0,140821
6124,8684079942,20500,18128,0,0,38628
6125,8673173167,120000,36577,29984,79050,107511
6135,8684055188,16250,125705,1700,0,143655
6136,8695330208,40000,142689,9200,0,191889
6138,8661762760,23730,118742,49775,0,192247
6141,8685698252,11000,51683,100,0,62783
6142,8673026268,18650,474,100,0,19224
6147,8654805576,16100,22531,40631,0,79262
6148,8653797994,55950,53103,10942,25683,94312
6150,8674427132,168120,78174,13350,94806,164838
6155,8661568164,14275,38599,0,0,52874
6157,8684387770,15000,8554,0,0,23554
6158,8642386924,10000,55889,50,0,65939
6165,7692607207,35000,124526,5981,0,165507
6166,8684738821,14000,39140,1000,0,54140
6168,8673013491,18287,887,0,0,19174
6170,8684182192,7000,56731,0,0,63731
6173,8653136496,7787,325,0,0,8112
6174,8685893816,3600,382,0,0,3982
6175,8684380159,15000,51981,799,0,67780
6180,8695441713,13000,24880,0,0,37880
6183,8684921636,9000,27158,5201,0,41359
6185,8695240029,10000,3926,2100,0,16026
6186,8695243008,9000,571,100,0,9671
6200,8676743995,8000,22695,0,0,30695
6202,8684385871,0,5409,200,0,5609
6208,9500173880,204000,121394,38248,0,363642
6209,8695443437,15000,66618,200,0,81818
6213,8683643270,15350,69560,3100,0,88010
6215,8684927511,16000,30953,12501,0,59454
6218,8695246380,9000,78490,0,0,87490
6219,8694380252,15625,1159,51,0,16835
6239,8695434889,260000,116102,20300,396402,0
6240,8695441106,40000,80484,1000,0,121484
6243,8695334952,16000,17292,1500,0,34792
6247,8695333641,30000,109208,0,0,139208
6250,8684646107,46463,25196,0,5949,65710
6251,8695448136,12000,10670,0,0,22670
6252,8695442396,15000,57361,0,0,72361
6254,8632689304,82800,461155,0,0,543955
6258,8695450140,5400,504,1500,0,7404
6260,8695115681,25400,35799,0,3962,57237
6265,8695343837,13000,31735,3001,0,47736
6272,8662807005,8000,3378,0,0,11378
6274,8695336858,25000,1045,4500,0,30545
6276,8695452980,17700,9416,0,0,27116
6277,8695451352,5400,10619,0,0,16019
6279,8683127476,54000,44402,1500,0,99902
6281,8695233573,35825,93145,1200,0,130170
6282,8683956361,50400,604,0,0,51004
6288,8695357017,9000,83448,600,0,93048
6289,8695267858,15000,6191,0,0,21191
6294,8683129911,10000,27067,0,0,37067
6302,8621864820,4500,809,100,0,5409
6304,8695129577,9000,103390,3000,0,115390
6305,8653128453,18000,26420,3398,0,47818
6306,8673024698,4000,6302,0,0,10302
6309,8673533619,9000,40200,26,0,49226
6316,8674746793,15000,216346,0,0,231346
6318,8661658288,27232,9406,50739,5601,81776
6320,9999999999,265000,23439,3367,172260,119546
6321,8674743610,15000,9682,300,0,24982
6323,8674745617,15000,164468,28236,0,207704
6324,8676658484,15000,58677,3672,0,77349
6331,8642284369,13754,106169,4800,0,124723
6334,7692303616,15000,33916,1200,0,50116
6337,8642384804,15000,133691,26,0,148717
6338,8684912911,15150,53740,300,0,69190
6340,8666997205,15350,54722,700,0,70772
6341,8694371449,10000,80936,16450,0,107386
6346,8684164161,15000,9879,1000,0,25879
6353,8684385335,10000,83538,1800,0,95338
6357,8686314243,16000,20624,1700,0,38324
6360,8694498933,105000,61189,14999,0,181188
6365,8695136600,6000,49993,1051,0,57044
6367,8686130590,12000,4396,7000,0,23396
6369,7691637255,15000,101215,3300,0,119515
6370,8695326820,16000,7886,0,0,23886
6371,8695133774,9000,117274,400,0,126674
6374,8676076452,59960,15204,126,29867,45423
6375,8663836894,12000,1304,3800,0,17104
6380,9501107555,660000,31975,453679,0,1145654
6388,8695249147,9000,62801,0,0,71801
6401,8685747108,23304,5037,700,0,29041
6405,8676655565,15900,16309,100,0,32309
6406,8685845293,11000,58592,500,0,70092
6408,8663636548,900,6774,0,0,7674
6411,8695259093,11000,151862,1201,0,164063
6414,8685642888,19620,62124,25342,0,107086
6415,8673038559,4000,2535,0,0,6535
6417,8685842082,50100,14422,1000,0,65522
6418,8686220807,15625,179661,1805,0,197091
6421,8695108656,10000,93010,2700,0,105710
6424,8686126770,14000,3508,200,0,17708
6426,8695030826,9000,28621,100,0,37721
6427,8643912065,9000,12969,0,0,21969
6431,8684493820,10000,73696,300,0,83996
6434,8684927297,9000,106956,500,0,116456
6439,8632768810,16375,51260,0,0,67635
6444,8676078350,55560,13879,400,26914,42925
6445,8666995372,15000,57243,3500,0,75743
6450,8676184139,8000,57451,700,0,66151
6459,8673153823,139200,153942,27716,69504,251354
6461,8673112715,12000,2053,0,0,14053
6462,8685844285,23698,81803,800,0,106301
6467,8695138551,9000,220,0,0,9220
6473,8695135301,24200,1797,0,0,25997
6474,8653760723,135800,884,0,82170,54514
6484,8642274839,16625,39896,5503,0,62024
6486,8694142788,10000,25038,500,0,35538
6488,9500380692,0,245662,18750,0,264412
6489,8695223697,10000,31188,0,0,41188
6492,8642585647,83625,130605,51060,35168,230122
6498,8642163716,167475,939,503,85795,83122
6502,8684929253,14000,385,46875,0,61260
6504,8652034265,810873,41568,1135,79512,774064
6506,8673075412,9750,614,0,0,10364
6509,8653122488,9000,54414,0,0,63414
6510,8674962916,10000,32498,0,0,42498
6511,8674967466,19314,8469,0,0,27783
6514,8694139239,51400,26913,0,0,78313
6519,8643104440,13000,13575,2300,0,28875
6521,8643104440,0,4136,0,0,4136
6523,8684743193,14000,57160,200,0,71360
6524,8632366926,10000,30461,0,0,40461
6527,8695137516,6000,43123,300,0,49423
6531,8695448407,24900,4840,0,0,29740
6532,8695236455,10000,18022,0,0,28022
6534,8695238976,12000,13944,0,0,25944
6536,8667700527,16000,121558,103,0,137661
6539,8683870299,16380,958,0,7455,9883
6543,8695530633,106250,41003,126500,0,273753
6544,8685847220,40910,182742,7,0,223659
6545,8686211751,38750,172971,39990,0,251711
6549,8686312833,15000,156582,61014,0,232596
6550,8694231604,57490,1240,0,0,58730
6553,8694328850,75770,142674,1000,0,219444
6556,8673115975,22214,789,0,0,23003
6561,8673948698,17050,137315,6200,0,160565
6562,8673436822,17500,68197,100,0,85797
6568,8695340176,8000,1119,0,0,9119
6570,8643106190,2500,69950,200,0,72650
6572,8695235153,11000,33330,1800,0,46130
6574,8685487413,76500,24511,0,0,101011
6577,8683798853,15750,37489,100,0,53339
6578,8672274445,8000,842,0,0,8842
6580,8695118127,8000,48249,0,0,56249
6582,8674951384,15725,29715,1800,0,47240
6585,8684922528,8000,444,0,0,8444
6587,8684920722,8000,3372,300,0,11672
6591,8686226935,23750,25453,500,7020,42683
6594,8686018926,6000,49631,500,0,56131
6598,8686013248,50305,61712,0,30304,81713
6604,8676845958,15825,12360,3000,0,31185
6606,8695107349,10000,55867,0,0,65867
6607,8685741785,11000,155620,2400,0,169020
6609,8672188729,14886,77561,1300,0,93747
6613,8673111963,11000,375,0,0,11375
6615,8695358573,17500,19000,0,0,36500
6617,8683426234,16200,49923,0,0,66123
6621,8685209209,20101,131346,0,0,151447
6622,8684386934,12000,141736,5199,0,158935
6623,8694037412,16425,66829,14233,0,97487
6625,8673639903,10000,23887,0,0,33887
6627,8676630752,329312,33147,9000,207539,163920
6628,8663998066,59220,93755,0,0,152975
6629,8676653275,14000,83676,1000,0,98676
6633,8695446206,12000,32404,1600,46004,0
6634,8683046548,10000,87779,2100,0,99879
6635,8695245098,9000,1261,100,0,10361
6638,8694487340,8000,66985,0,0,74985
6639,8667319682,15000,15844,200,0,31044
6640,8667413550,15750,43779,3821,0,63350
6642,8653131241,17796,448,0,0,18244
6644,8685743712,9000,22044,0,0,31044
6648,8695036675,25300,124721,2002,0,152023
6649,8695032850,9000,76475,3799,0,89274
6650,8695247061,9000,19083,0,0,28083
6657,8683798541,10000,57216,0,0,67216
6658,8667411567,15000,79934,12079,0,107013
6660,8696800221,26000,185480,3099,0,214579
6663,8695038672,19200,15277,0,0,34477
6664,8684381375,16025,46091,500,0,62616
6665,8686118964,116500,5063,0,66990,54573
6670,8676745836,12000,5332,0,0,17332
6672,8667414747,14000,53193,500,0,67693
6675,8653027525,12000,18290,0,0,30290
6677,9999999999,33600,117272,25300,0,176172
6681,8661684995,16500,40547,0,0,57047
6685,8676945068,9000,22024,2993,0,34017
6686,8676931582,110728,27946,300,64573,74401
6687,8695132491,20200,68490,1000,0,89690
6688,8673731934,12000,436,3000,0,15436
6689,8685936995,13000,1012,0,0,14012
6690,8673731831,8000,662,0,0,8662
6691,8686122999,9000,3534,0,0,12534
6692,8695106167,10000,59292,0,0,69292
6694,9999999999,16250,724,0,0,16974
6695,9999999999,20796,26650,1500,0,48946
6697,8695232979,11000,66316,700,0,78016
6698,8683537149,11000,12944,0,0,23944
6705,8686134269,6000,3806,0,0,9806
6709,8667908835,51384,13349,100,21175,43658
6710,8653121379,9000,339,0,0,9339
6713,8632784308,121250,188778,11999,0,322027
6716,8695236423,12500,46891,400,0,59791
6726,8695452042,15000,8084,0,0,23084
6728,8695444877,12000,28704,0,0,40704
6729,8622961327,10000,51068,7502,0,68570
6730,8622954910,127125,33694,1500,84880,77439
6734,8661981837,8000,4982,0,0,12982
6736,8632097292,9000,115689,1000,62845,62844
6741,7640864125,1585800,74408,21700,188640,1493268
6742,8612590778,8302,820,0,0,9122
6744,9500498082,150000,130508,19150,0,299658
6746,8602534348,16886,55362,0,0,72248
6751,7662025969,12000,45381,0,0,57381
6756,7699862323,1827911,174207,91703,729053,1364768
6767,8695108795,10000,38115,400,0,48515
6769,7637983040,13000,156191,1100,0,170291
6785,8626449985,4000,9515,1620,0,15135
6787,8617702395,2600,52603,0,0,55203
6792,8616661539,84206,1933,0,0,86139
6795,8695338413,168000,15819,77758,0,261577
6802,9501408004,156000,51539,19375,0,226914
6803,9500493917,150000,182718,19550,0,352268
6804,9501403070,187500,132774,18750,0,339024
6805,9501204012,240000,24668,18850,0,283518
6807,9501208361,178500,152009,25520,0,356029
6808,9500288910,400000,17279,28400,445679,0
6809,9500294148,0,77136,418750,0,495886
6812,9500287802,120000,52299,20729,0,193028
6816,9501409317,143000,254852,18750,0,416602
6818,9501511016,231000,349577,70950,0,651527
6819,9501403810,176000,266321,23086,0,465407
6820,9501407816,242000,164522,31248,0,437770
6821,9500595721,160000,192766,20250,0,373016
6833,7720739996,34291,20318,7030,0,61639
6836,7692707258,45572,94451,39611,0,179634
6859,7651795654,62300,18332,10001,0,90633
6862,8684275009,13000,29686,200,0,42886
6865,7673337140,142500,50028,10000,138810,63718
6894,8601320531,239000,1376040,69509,0,1684549
6905,9999999980,17664,0,0,0,17664
6907,8603948252,4000,1953,0,0,5953
6909,8642385858,8000,48701,800,0,57501
6916,7651691447,63937,0,0,37191,26746
6925,7633535000,439200,0,0,336525,102675
6927,7651255035,1982438,0,0,780108,1202330
6943,8673018892,10000,161974,1000,0,172974
6946,9500477831,600000,47645,31399,0,679044
6969,9501319087,174000,307035,47043,0,528078
6981,9501208007,178500,131142,18750,0,328392
6982,9501418608,237500,208069,76314,0,521883
6985,9501417745,218500,85110,32693,0,336303
6986,9500495005,330000,239740,44881,0,614621
6987,9501200219,400000,73685,19050,0,492735
6988,9501200386,0,120886,150000,0,270886
6989,9501108593,153000,76195,20935,0,250130
6990,9501108417,960000,634472,93100,0,1687572
7008,7651792781,30000,4399,6998,0,41397
7013,7696158952,12514648,529018,36855,5954288,7126233
7017,8626526881,25000,36434,0,0,61434
7021,8646685499,18165,245012,1466,0,264643
7029,7647929351,56000,192834,6200,0,255034
7031,7629034526,39620,53295,59801,0,152716
7032,7629023804,52050,91109,57002,0,200161
7048,8617727064,69225,31283,5000,44254,61254
7053,9500693227,120000,167587,18750,0,306337
7054,9500694138,120000,195769,22450,0,338219
7377,9500692191,150000,264337,24325,0,438662
7380,8606502357,15000,76331,200,0,91531
7382,8664322169,15000,75525,2050,0,92575
7389,7647951770,15000,35319,3799,0,54118
7391,7654949078,14000,90131,600,0,104731
7393,8616206549,36425,376117,142023,0,554565
7402,8674335452,10000,41372,200,0,51572
7414,7691640195,17000,110973,500,0,128473
7429,8685644548,15000,31006,1400,0,47406
7555,8683648109,27120,132787,21223,0,181130
7573,9501201502,152000,46202,19250,0,217452
7627,7683235438,67000,12802,0,38430,41372
7641,8695335767,6600,8317,400,0,15317
7646,9500488949,150000,89357,19150,0,258507
7804,8684084580,9000,70697,819,0,80516
7842,8613030352,14750,42632,500,1389,56493
8030,8683992452,15000,47025,800,0,62825
8082,8666993500,15850,18782,21756,0,56388
8159,8657747026,18750,35428,100,0,54278
8184,8626029203,23580,99263,1802,5177,119468
8300,9500177409,153000,182014,18750,0,353764
8326,8632070150,6000,659,800,0,7459
8329,9501702093,138000,120596,19624,0,278220
8600,9501415434,190000,285348,32733,0,508081
8605,8626801194,15334,79212,12259,0,106805
8622,8664227059,14000,166800,16134,0,196934
8698,7619997272,18058,168433,4000,0,190491
8719,9501202228,144500,71246,21951,0,237697
8731,7691320376,30000,11325,5000,0,46325
8930,8695245103,9000,123421,300,0,132721
9118,8616208641,36600,68050,2500,0,107150
9326,9500097202,600000,272804,45127,0,917931
9428,8695228914,11000,68666,3000,0,82666
9540,8695349819,18000,71728,1900,0,91628
9619,8685600652,273750,173843,550,176640,271503
9658,8684175984,7000,31556,0,0,38556
10336,7637983511,15000,9790,25008,0,49798
10559,7647279877,10000,14021,0,0,24021
10571,7662025754,14000,29881,300,0,44181
10653,8685565686,10000,5256,150,0,15406
10727,8673185157,43730,27807,400,0,71937
10756,8616205559,36300,300251,5400,0,341951
10773,7633303474,18962,15974,2100,0,37036
10867,7642785828,42625,154847,51002,0,248474
10984,7641779677,15900,130506,801,0,147207
11042,7682785163,383100,126511,2275,0,511886
11213,7624440683,42470,211222,48642,0,302334
11222,7628694630,22500,175756,1000,0,199256
11278,8613811514,16250,31694,100,0,48044
11510,8626524304,15000,45723,0,0,60723
11785,7691541637,21675,51776,300,0,73751
11905,7691454039,12000,131114,200,0,143314
11915,8622866152,57000,192596,10000,209116,50480
11978,7691632706,12000,19620,100,0,31720
12102,9500692371,120000,211076,20350,0,351426
12103,9501118799,140000,210761,10400,0,361161
12141,9500390321,128000,26492,19250,0,173742
12269,9501304233,150000,137434,38031,0,325465
12419,8636723893,15218,191821,0,0,207039
12451,8684289066,8000,105020,14097,0,127117
12453,9501414275,518000,435816,70761,0,1024577
12550,9500694194,120000,168494,20250,0,308744
12620,9500382119,150000,40138,18750,0,208888
12643,9500692589,120000,142938,18750,0,281688
12734,7657146431,13000,97235,9276,0,119511
12750,9500270771,221000,80998,18850,0,320848
12753,9500096060,0,417668,200000,0,617668
12754,8695108527,10000,100189,800,0,110989
12755,8632054623,0,4619,200,0,4819
12756,8632054623,0,3042,600,0,3642
12762,9500487840,150000,259127,25250,0,434377
12763,9501402003,150000,156999,18750,0,325749
12764,9500483504,110500,213424,37500,0,361424
12765,9500691612,120000,197429,18850,0,336279
12770,9501227146,250000,288454,27450,0,565904
12771,9501422033,220000,137081,19150,0,376231
12774,8685939773,0,1488,0,0,1488
12780,8664002426,15000,53687,0,0,68687
12781,8695545052,0,6732,200,0,6932
12790,8663636303,0,16754,0,0,16754
12796,8621995691,0,4297,0,0,4297
12798,7642796509,0,7068,0,0,7068
12801,7642796509,0,6688,100,0,6788
12805,8667626311,0,1185,0,0,1185
12817,8674023550,10000,8428,0,0,18428
12826,8697170086,0,350,111200,0,111550
12828,7642796509,0,5679,0,0,5679
12835,8672198149,13000,72378,1900,0,87278
12842,8673009934,0,36549,0,0,36549
12844,8685995254,0,2994,0,0,2994
12850,8695545052,0,6227,400,0,6627
12852,8663629763,0,4170,0,0,4170
